Date,BND,GLD,QQQ,VTI
2014-10-24,60.65230941772461,118.3499984741211,90.69115447998047,84.15462493896484
2014-10-27,60.63029479980469,118.05999755859375,90.75554656982422,84.03814697265625
2014-10-28,60.59365463256836,118.0999984741211,92.125732421875,85.12801361083984
2014-10-29,60.49089813232422,116.41000366210938,91.78549194335938,85.00321197509766
2014-10-30,60.53493118286133,115.19000244140625,91.97859191894531,85.5273666381836
2014-10-31,60.43220901489258,112.66000366210938,93.24766540527344,86.5423812866211
2014-11-03,60.404972076416016,112.1500015258789,93.52355194091797,86.59229278564453
2014-11-04,60.39030838012695,112.22000122070312,93.21084594726562,86.27613830566406
2014-11-05,60.46379470825195,109.79000091552734,93.22008514404297,86.68379974365234
2014-11-06,60.324127197265625,109.87999725341797,93.51436614990234,87.10812377929688
2014-11-07,60.52997589111328,112.97000122070312,93.43159484863281,87.1746826171875
2014-11-10,60.404972076416016,110.45999908447266,93.76262664794922,87.44088745117188
2014-11-11,60.43437957763672,112.04000091552734,94.05692291259766,87.52411651611328
2014-11-12,60.42707061767578,111.5,94.22245025634766,87.50747680664062
2014-11-13,60.47112274169922,111.66999816894531,94.62704467773438,87.49082946777344
2014-11-14,60.48584747314453,114.47000122070312,94.92134094238281,87.49915313720703
2014-11-17,60.48584747314453,114.05000305175781,94.63626861572266,87.49082946777344
2014-11-18,60.57408142089844,115.05000305175781,95.3443603515625,88.00666809082031
2014-11-19,60.4196891784668,113.68000030517578,94.91216278076172,87.78202056884766
2014-11-20,60.49321365356445,114.86000061035156,95.33513641357422,88.0316162109375
2014-11-21,60.62554931640625,115.38999938964844,95.51907348632812,88.4975357055664
2014-11-24,60.63291931152344,115.11000061035156,96.26396942138672,88.82201385498047
2014-11-25,60.74320602416992,115.37999725341797,96.41107940673828,88.80536651611328
2014-11-26,60.831443786621094,115.16000366210938,97.03643798828125,89.00505065917969
2014-11-28,60.934417724609375,112.11000061035156,97.48701477050781,88.68890380859375
2014-12-01,60.84304428100586,116.58000183105469,96.38350677490234,87.94010925292969
2014-12-02,60.71040344238281,115.13999938964844,96.76972961425781,88.48921966552734
2014-12-03,60.695682525634766,116.33000183105469,96.94446563720703,88.8885269165039
2014-12-04,60.798851013183594,115.87999725341797,96.89850616455078,88.78038787841797
2014-12-05,60.62200164794922,114.43000030517578,96.90768432617188,88.98006439208984
2014-12-08,60.747230529785156,115.77999877929688,96.21797943115234,88.34778594970703
2014-12-09,60.76936721801758,118.19000244140625,96.52144622802734,88.397705078125
2014-12-10,60.93141555786133,117.95999908447266,95.00411224365234,86.95006561279297
2014-12-11,60.87252426147461,117.69000244140625,95.4547119140625,87.34938049316406
2014-12-12,61.07882308959961,117.41000366210938,94.41556549072266,85.97663116455078
2014-12-15,60.9682731628418,114.38999938964844,93.44078826904297,85.35264587402344
2014-12-16,61.10831069946289,114.94999694824219,91.94184112548828,84.7203598022461
2014-12-17,60.960914611816406,114.2699966430664,93.61551666259766,86.53406524658203
2014-12-18,60.865135192871094,115.1500015258789,95.86852264404297,88.58072662353516
2014-12-19,60.99774932861328,114.7699966430664,96.29036712646484,88.94680786132812
2014-12-22,60.9682731628418,112.55000305175781,96.53031921386719,89.29888153076172
2014-12-23,60.70256805419922,112.73999786376953,96.18883514404297,89.49964141845703
2014-12-24,60.72481155395508,112.7699966430664,96.27189636230469,89.52473449707031
2014-12-26,60.776546478271484,114.83000183105469,96.9549560546875,89.79234313964844
2014-12-29,60.880245208740234,113.66999816894531,96.93644714355469,89.98474884033203
2014-12-30,60.924617767333984,115.19999694824219,96.29036712646484,89.54145050048828
2014-12-31,60.96904373168945,113.58000183105469,95.3027114868164,88.6549072265625
2015-01-02,61.17631149291992,114.08000183105469,95.01658630371094,88.5879898071289
2015-01-05,61.35395050048828,115.80000305175781,93.6228256225586,87.0658187866211
2015-01-06,61.531578063964844,117.12000274658203,92.36747741699219,86.21270751953125
2015-01-07,61.56856918334961,116.43000030517578,93.55815887451172,87.24143981933594
2015-01-08,61.472389221191406,115.94000244140625,95.34886932373047,88.78034973144531
2015-01-09,61.57597351074219,117.26000213623047,94.72119903564453,88.04437255859375
2015-01-12,61.657379150390625,118.55999755859375,93.73355865478516,87.41707611083984
2015-01-13,61.716575622558594,118.16000366210938,93.70587921142578,87.21636962890625
