Date,SPY,AGG,EFA,MSFT,JPM,NVDA,JNJ,PG
2021-06-02,394.8164367675781,100.43775177001953,70.94051361083984,238.83609008789062,148.48004150390625,16.73790740966797,146.9246063232422,120.06836700439453
2021-06-03,393.35107421875,100.20086669921875,70.59186553955078,237.300537109375,148.5784149169922,16.928943634033203,146.78317260742188,122.21853637695312
2021-06-04,396.9485778808594,100.61321258544922,71.19328308105469,242.20660400390625,148.81982421875,17.535978317260742,146.72129821777344,122.3084716796875
2021-06-07,396.56353759765625,100.54305267333984,71.42860412597656,245.123291015625,148.12237548828125,17.576631546020508,145.72230529785156,122.73133850097656
2021-06-08,396.6480407714844,100.72724151611328,71.39376068115234,243.92572021484375,147.5322723388672,17.415021896362305,144.4404754638672,121.30987548828125
2021-06-09,396.0562438964844,100.92906188964844,71.20201110839844,244.91082763671875,145.69036865234375,17.320480346679688,146.38534545898438,121.26490783691406
2021-06-10,397.8973388671875,101.13958740234375,71.39813232421875,248.43588256835938,143.4192352294922,17.3870849609375,147.70254516601562,122.16453552246094
2021-06-11,398.55487060546875,101.09574127197266,71.56600189208984,249.0636749267578,143.3208770751953,17.78646469116211,145.8284454345703,121.32787322998047
2021-06-14,399.4471435546875,100.84134674072266,71.68971252441406,250.9951629638672,140.88882446289062,17.979541778564453,146.1908416748047,121.37286376953125
2021-06-15,398.7145080566406,100.88520812988281,71.77806091308594,249.5175323486328,138.7518768310547,17.749794006347656,145.4129180908203,121.1389389038086
2021-06-16,396.48834228515625,100.56058502197266,71.33628845214844,248.5711212158203,139.72647094726562,17.771493911743164,145.35987854003906,119.45660400390625
2021-06-17,396.3568420410156,100.87644958496094,70.84152221679688,251.9706268310547,135.6938934326172,18.616649627685547,146.05828857421875,120.54515075683594
2021-06-18,391.00982666015625,101.14838409423828,69.37484741210938,250.55093383789062,132.2604522705078,18.59819221496582,143.1940155029297,118.7818374633789
2021-06-21,396.6075439453125,100.88520812988281,70.28488159179688,253.64141845703125,134.50474548339844,18.387149810791016,144.8383026123047,119.7175064086914
2021-06-22,398.72784423828125,100.99047088623047,70.29373168945312,256.4228210449219,134.3080291748047,18.845657348632812,144.643798828125,119.76245880126953
2021-06-23,398.247314453125,100.93782043457031,69.84312438964844,256.1910705566406,135.12167358398438,19.01578140258789,143.7686767578125,119.59154510498047
2021-06-24,400.6032409667969,100.97291564941406,70.51461029052734,257.5624694824219,136.36451721191406,19.163705825805664,144.4228057861328,119.67252349853516
2021-06-25,402.0261535644531,100.7711410522461,70.6648178100586,255.94955444335938,137.74148559570312,18.989585876464844,145.1654052734375,121.3818359375
2021-06-28,402.8366394042969,101.06065368652344,70.2142105102539,259.52294921875,137.99185180664062,19.941511154174805,144.9974365234375,121.74172973632812
2021-06-29,403.05340576171875,101.11328887939453,70.23187255859375,262.1112060546875,137.8219757080078,19.983177185058594,145.00628662109375,120.91403198242188
2021-06-30,403.3927001953125,101.18350219726562,69.69293212890625,261.6283874511719,139.07371520996094,19.9589786529541,145.63394165039062,121.39083099365234
2021-07-01,405.6260986328125,101.12727355957031,69.86080932617188,262.3044738769531,140.45069885253906,20.168020248413086,146.7124481201172,121.66973876953125
2021-07-02,408.7264709472656,101.3469009399414,70.09934997558594,268.1473083496094,140.31585693359375,20.44241714477539,149.38218688964844,122.26349639892578
2021-07-06,407.9820251464844,101.67196655273438,69.6399154663086,268.15704345703125,137.95968627929688,20.653459548950195,148.48931884765625,122.33548736572266
2021-07-07,409.4238586425781,101.84766387939453,70.01983642578125,270.3492431640625,138.1215362548828,20.327421188354492,149.76231384277344,123.25312805175781
2021-07-08,406.08782958984375,101.96187591552734,69.11863708496094,267.9253234863281,135.73846435546875,19.85944175720215,149.4705810546875,123.2351303100586
2021-07-09,410.4227294921875,101.6280517578125,70.29373168945312,268.4273986816406,140.08200073242188,20.006620407104492,150.06289672851562,123.2801513671875
2021-07-12,411.892822265625,101.5665283203125,70.5941390991211,267.8287353515625,142.08740234375,20.46786880493164,149.82418823242188,123.37909698486328
2021-07-13,410.48870849609375,101.3469009399414,70.22305297851562,271.3633728027344,139.97412109375,20.205936431884766,149.63856506347656,123.22614288330078
2021-07-14,411.10125732421875,101.68951416015625,70.38208770751953,272.8410339355469,139.4974822998047,19.798324584960938,150.65518188476562,124.13481140136719
2021-07-15,409.6971740722656,101.90913391113281,69.71060943603516,271.41168212890625,139.80323791503906,18.924978256225586,148.84295654296875,125.19640350341797
2021-07-16,406.4836730957031,101.8212890625,69.19815063476562,271.1412048339844,136.61077880859375,18.121482849121094,148.60426330566406,126.41098022460938
